"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"993","CF3-3","Labridae Coris auricularis",2,114.9557442,-34.07025552,33,"No-Take","preferential"
"994","CF3-3","Labridae Notolabrus parilus",1,114.9557442,-34.07025552,33,"No-Take","preferential"
"995","CF3-3","Labridae Olisthops cyanomelas",1,114.9557442,-34.07025552,33,"No-Take","preferential"
"996","CF3-3","Labridae Ophthalmolepis lineolatus",25,114.9557442,-34.07025552,33,"No-Take","preferential"
"997","CF3-3","Labridae Pictilabrus laticlavius",2,114.9557442,-34.07025552,33,"No-Take","preferential"
"998","CF3-3","Labridae Pseudolabrus biserialis",3,114.9557442,-34.07025552,33,"No-Take","preferential"
"999","CF3-3","Microcanthidae Neatypus obliquus",17,114.9557442,-34.07025552,33,"No-Take","preferential"
"1000","CF3-3","Monacanthidae Meuschenia galii",1,114.9557442,-34.07025552,33,"No-Take","preferential"
"1001","CF3-3","Myliobatidae Myliobatis tenuicaudatus",2,114.9557442,-34.07025552,33,"No-Take","preferential"
"1002","CF3-3","Serranidae Caesioperca spp",3,114.9557442,-34.07025552,33,"No-Take","preferential"
"1003","CF3-3","Sparidae Chrysophrys auratus",1,114.9557442,-34.07025552,33,"No-Take","preferential"
"1004","CF3-3","Urolophidae Trygonoptera ovalis",1,114.9557442,-34.07025552,33,"No-Take","preferential"
"1005","CF3-4","Carangidae Pseudocaranx spp",10,114.9639244,-34.07080053,32,"No-Take","preferential"
"1006","CF3-4","Cheilodactylidae Dactylophora nigricans",1,114.9639244,-34.07080053,32,"No-Take","preferential"
"1007","CF3-4","Dasyatidae Bathytoshia brevicaudata",1,114.9639244,-34.07080053,32,"No-Take","preferential"
"1008","CF3-4","Gerreidae Parequula melbournensis",1,114.9639244,-34.07080053,32,"No-Take","preferential"
"1009","CF3-4","Labridae Coris auricularis",60,114.9639244,-34.07080053,32,"No-Take","preferential"
"1010","CF3-4","Labridae Eupetrichthys angustipes",1,114.9639244,-34.07080053,32,"No-Take","preferential"
"1011","CF3-4","Labridae Ophthalmolepis lineolatus",2,114.9639244,-34.07080053,32,"No-Take","preferential"
"1012","CF3-4","Myliobatidae Myliobatis tenuicaudatus",2,114.9639244,-34.07080053,32,"No-Take","preferential"
"1013","CF3-4","Sparidae Chrysophrys auratus",2,114.9639244,-34.07080053,32,"No-Take","preferential"
"1014","CF3-4","Urolophidae Trygonoptera ovalis",1,114.9639244,-34.07080053,32,"No-Take","preferential"
"1015","CF3-5","Gerreidae Parequula melbournensis",2,114.9588213,-34.07358433,34,"No-Take","preferential"
"1016","CF3-5","Labridae Coris auricularis",33,114.9588213,-34.07358433,34,"No-Take","preferential"
"1017","CF3-5","Labridae Ophthalmolepis lineolatus",6,114.9588213,-34.07358433,34,"No-Take","preferential"
"1018","CF3-5","Microcanthidae Neatypus obliquus",2,114.9588213,-34.07358433,34,"No-Take","preferential"
"1019","CF3-5","Microcanthidae Tilodon sexfasciatus",1,114.9588213,-34.07358433,34,"No-Take","preferential"
"1020","CF3-5","Mullidae Upeneichthys vlamingii",1,114.9588213,-34.07358433,34,"No-Take","preferential"
"1021","CF3-5","Trygonorrhinidae Trygonorrhina dumerilii",1,114.9588213,-34.07358433,34,"No-Take","preferential"
"1022","CF4-1","Aracanidae Anoplocapros lenticularis",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1023","CF4-1","Aracanidae Aracana aurita",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1024","CF4-1","Dasyatidae Bathytoshia brevicaudata",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1025","CF4-1","Heterodontidae Heterodontus portusjacksoni",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1026","CF4-1","Labridae Austrolabrus maculatus",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1027","CF4-1","Labridae Coris auricularis",20,114.9633138,-34.08754717,33,"No-Take","preferential"
"1028","CF4-1","Labridae Notolabrus parilus",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1029","CF4-1","Labridae Ophthalmolepis lineolatus",15,114.9633138,-34.08754717,33,"No-Take","preferential"
"1030","CF4-1","Labridae Pseudolabrus biserialis",6,114.9633138,-34.08754717,33,"No-Take","preferential"
"1031","CF4-1","Labridae Siphonognathus beddomei",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1032","CF4-1","Microcanthidae Neatypus obliquus",5,114.9633138,-34.08754717,33,"No-Take","preferential"
"1033","CF4-1","Muraenidae Gymnothorax prasinus",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1034","CF4-1","Myliobatidae Myliobatis tenuicaudatus",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1035","CF4-1","Pempherididae Pempheris klunzingeri",25,114.9633138,-34.08754717,33,"No-Take","preferential"
"1036","CF4-1","Pomacentridae Chromis klunzingeri",6,114.9633138,-34.08754717,33,"No-Take","preferential"
"1037","CF4-1","Sparidae Chrysophrys auratus",1,114.9633138,-34.08754717,33,"No-Take","preferential"
"1038","CF4-2","Labridae Austrolabrus maculatus",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1039","CF4-2","Labridae Coris auricularis",3,114.9595879,-34.08807385,33,"No-Take","preferential"
"1040","CF4-2","Labridae Notolabrus parilus",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1041","CF4-2","Labridae Olisthops cyanomelas",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1042","CF4-2","Labridae Ophthalmolepis lineolatus",16,114.9595879,-34.08807385,33,"No-Take","preferential"
"1043","CF4-2","Labridae Pictilabrus laticlavius",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1044","CF4-2","Labridae Pseudolabrus biserialis",4,114.9595879,-34.08807385,33,"No-Take","preferential"
"1045","CF4-2","Monacanthidae Acanthaluteres sp1",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1046","CF4-2","Monacanthidae Meuschenia galii",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1047","CF4-2","Monacanthidae Scobinichthys granulatus",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1048","CF4-2","Mullidae Upeneichthys vlamingii",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1049","CF4-2","Myliobatidae Myliobatis tenuicaudatus",1,114.9595879,-34.08807385,33,"No-Take","preferential"
"1050","CF4-2","Pempherididae Pempheris klunzingeri",38,114.9595879,-34.08807385,33,"No-Take","preferential"
"1051","CF4-2","Sparidae Chrysophrys auratus",2,114.9595879,-34.08807385,33,"No-Take","preferential"
"1052","CF4-3","Dasyatidae Bathytoshia brevicaudata",1,114.9611276,-34.08496047,33,"No-Take","preferential"
"1053","CF4-3","Labridae Austrolabrus maculatus",1,114.9611276,-34.08496047,33,"No-Take","preferential"
"1054","CF4-3","Labridae Notolabrus parilus",1,114.9611276,-34.08496047,33,"No-Take","preferential"
"1055","CF4-3","Labridae Olisthops cyanomelas",1,114.9611276,-34.08496047,33,"No-Take","preferential"
"1056","CF4-3","Labridae Ophthalmolepis lineolatus",11,114.9611276,-34.08496047,33,"No-Take","preferential"
"1057","CF4-3","Labridae Pictilabrus laticlavius",2,114.9611276,-34.08496047,33,"No-Take","preferential"
"1058","CF4-3","Labridae Pseudolabrus biserialis",4,114.9611276,-34.08496047,33,"No-Take","preferential"
"1059","CF4-3","Microcanthidae Neatypus obliquus",1,114.9611276,-34.08496047,33,"No-Take","preferential"
"1060","CF4-3","Monacanthidae Acanthaluteres sp1",3,114.9611276,-34.08496047,33,"No-Take","preferential"
"1061","CF4-3","Monacanthidae Meuschenia galii",1,114.9611276,-34.08496047,33,"No-Take","preferential"
"1062","CF4-3","Mullidae Upeneichthys vlamingii",2,114.9611276,-34.08496047,33,"No-Take","preferential"
"1063","CF4-3","Myliobatidae Myliobatis tenuicaudatus",2,114.9611276,-34.08496047,33,"No-Take","preferential"
"1064","CF4-3","Pempherididae Pempheris klunzingeri",23,114.9611276,-34.08496047,33,"No-Take","preferential"
"1065","CF4-3","Pomacentridae Chromis klunzingeri",3,114.9611276,-34.08496047,33,"No-Take","preferential"
"1066","CF4-4","Labridae Austrolabrus maculatus",1,114.9668564,-34.08608947,33,"No-Take","preferential"
"1067","CF4-4","Labridae Coris auricularis",34,114.9668564,-34.08608947,33,"No-Take","preferential"
"1068","CF4-4","Labridae Olisthops cyanomelas",2,114.9668564,-34.08608947,33,"No-Take","preferential"
"1069","CF4-4","Labridae Ophthalmolepis lineolatus",10,114.9668564,-34.08608947,33,"No-Take","preferential"
"1070","CF4-4","Labridae Pictilabrus laticlavius",1,114.9668564,-34.08608947,33,"No-Take","preferential"
"1071","CF4-4","Labridae Pseudolabrus biserialis",5,114.9668564,-34.08608947,33,"No-Take","preferential"
"1072","CF4-4","Microcanthidae Neatypus obliquus",2,114.9668564,-34.08608947,33,"No-Take","preferential"
"1073","CF4-4","Plesiopidae Trachinops noarlungae",3,114.9668564,-34.08608947,33,"No-Take","preferential"
"1074","CF4-4","Pomacentridae Chromis klunzingeri",8,114.9668564,-34.08608947,33,"No-Take","preferential"
"1075","CF4-4","Serranidae Caesioperca rasor",1,114.9668564,-34.08608947,33,"No-Take","preferential"
"1076","CF4-4","Sparidae Chrysophrys auratus",1,114.9668564,-34.08608947,33,"No-Take","preferential"
"1077","CF4-5","Carangidae Pseudocaranx spp",2,114.9656054,-34.08977418,32,"No-Take","preferential"
"1078","CF4-5","Carangidae Seriola hippos",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1079","CF4-5","Dasyatidae Bathytoshia brevicaudata",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1080","CF4-5","Labridae Austrolabrus maculatus",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1081","CF4-5","Labridae Coris auricularis",4,114.9656054,-34.08977418,32,"No-Take","preferential"
"1082","CF4-5","Labridae Dotalabrus alleni",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1083","CF4-5","Labridae Notolabrus parilus",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1084","CF4-5","Labridae Olisthops cyanomelas",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1085","CF4-5","Labridae Ophthalmolepis lineolatus",17,114.9656054,-34.08977418,32,"No-Take","preferential"
"1086","CF4-5","Labridae Pictilabrus laticlavius",2,114.9656054,-34.08977418,32,"No-Take","preferential"
"1087","CF4-5","Labridae Pseudolabrus biserialis",3,114.9656054,-34.08977418,32,"No-Take","preferential"
"1088","CF4-5","Labridae Siphonognathus beddomei",11,114.9656054,-34.08977418,32,"No-Take","preferential"
"1089","CF4-5","Monacanthidae Meuschenia galii",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1090","CF4-5","Mullidae Upeneichthys vlamingii",1,114.9656054,-34.08977418,32,"No-Take","preferential"
"1091","CF4-5","Sparidae Chrysophrys auratus",3,114.9656054,-34.08977418,32,"No-Take","preferential"
"1092","CF5-1","Labridae Austrolabrus maculatus",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1093","CF5-1","Labridae Coris auricularis",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1094","CF5-1","Labridae Dotalabrus alleni",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1095","CF5-1","Labridae Notolabrus parilus",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1096","CF5-1","Labridae Olisthops cyanomelas",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1097","CF5-1","Labridae Ophthalmolepis lineolatus",11,114.959977,-34.10426937,32,"No-Take","preferential"
"1098","CF5-1","Labridae Pictilabrus laticlavius",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1099","CF5-1","Labridae Pseudolabrus biserialis",2,114.959977,-34.10426937,32,"No-Take","preferential"
"1100","CF5-1","Microcanthidae Neatypus obliquus",4,114.959977,-34.10426937,32,"No-Take","preferential"
"1101","CF5-1","Monacanthidae Meuschenia galii",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1102","CF5-1","Mullidae Upeneichthys vlamingii",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1103","CF5-1","Myliobatidae Myliobatis tenuicaudatus",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1104","CF5-1","Scyliorhinidae Aulohalaelurus labiosus",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1105","CF5-1","Trygonorrhinidae Trygonorrhina dumerilii",1,114.959977,-34.10426937,32,"No-Take","preferential"
"1106","CF5-2","Aracanidae Anoplocapros lenticularis",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1107","CF5-2","Carangidae Seriola hippos",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1108","CF5-2","Chaetodontidae Chelmonops curiosus",2,114.9568119,-34.10275713,37,"No-Take","preferential"
"1109","CF5-2","Cheilodactylidae Nemadactylus valenciennesi",2,114.9568119,-34.10275713,37,"No-Take","preferential"
"1110","CF5-2","Glaucosomatidae Glaucosoma hebraicum",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1111","CF5-2","Heterodontidae Heterodontus portusjacksoni",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1112","CF5-2","Labridae Austrolabrus maculatus",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1113","CF5-2","Labridae Choerodon rubescens",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1114","CF5-2","Labridae Coris auricularis",46,114.9568119,-34.10275713,37,"No-Take","preferential"
"1115","CF5-2","Labridae Notolabrus parilus",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1116","CF5-2","Labridae Ophthalmolepis lineolatus",3,114.9568119,-34.10275713,37,"No-Take","preferential"
"1117","CF5-2","Labridae Pseudolabrus biserialis",5,114.9568119,-34.10275713,37,"No-Take","preferential"
"1118","CF5-2","Microcanthidae Neatypus obliquus",11,114.9568119,-34.10275713,37,"No-Take","preferential"
"1119","CF5-2","Monacanthidae Meuschenia flavolineata",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1120","CF5-2","Orectolobidae Orectolobus halei",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1121","CF5-2","Pomacentridae Chromis klunzingeri",8,114.9568119,-34.10275713,37,"No-Take","preferential"
"1122","CF5-2","Pomacentridae Chromis westaustralis",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1123","CF5-2","Pomacentridae Parma occidentalis",2,114.9568119,-34.10275713,37,"No-Take","preferential"
"1124","CF5-2","Scorpididae Scorpis aequipinnis",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1125","CF5-2","Scorpididae Scorpis georgiana",2,114.9568119,-34.10275713,37,"No-Take","preferential"
"1126","CF5-2","Serranidae Caesioperca rasor",5,114.9568119,-34.10275713,37,"No-Take","preferential"
"1127","CF5-2","Serranidae Epinephelides armatus",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1128","CF5-2","Sparidae Chrysophrys auratus",6,114.9568119,-34.10275713,37,"No-Take","preferential"
"1129","CF5-2","Trygonorrhinidae Trygonorrhina dumerilii",1,114.9568119,-34.10275713,37,"No-Take","preferential"
"1130","CF5-3","Berycidae Centroberyx lineatus",1,114.956583,-34.10806518,38,"No-Take","preferential"
"1131","CF5-3","Labridae Austrolabrus maculatus",1,114.956583,-34.10806518,38,"No-Take","preferential"
"1132","CF5-3","Labridae Coris auricularis",7,114.956583,-34.10806518,38,"No-Take","preferential"
"1133","CF5-3","Labridae Eupetrichthys angustipes",1,114.956583,-34.10806518,38,"No-Take","preferential"
"1134","CF5-3","Labridae Notolabrus parilus",1,114.956583,-34.10806518,38,"No-Take","preferential"
"1135","CF5-3","Labridae Ophthalmolepis lineolatus",9,114.956583,-34.10806518,38,"No-Take","preferential"
"1136","CF5-3","Labridae Pseudolabrus biserialis",5,114.956583,-34.10806518,38,"No-Take","preferential"
"1137","CF5-3","Microcanthidae Neatypus obliquus",10,114.956583,-34.10806518,38,"No-Take","preferential"
"1138","CF5-3","Pomacentridae Chromis klunzingeri",1,114.956583,-34.10806518,38,"No-Take","preferential"
"1139","CF5-3","Scyliorhinidae Aulohalaelurus labiosus",1,114.956583,-34.10806518,38,"No-Take","preferential"
"1140","CF5-3","Sparidae Chrysophrys auratus",5,114.956583,-34.10806518,38,"No-Take","preferential"
"1141","CF5-4","Carcharhinidae Carcharhinus spp",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1142","CF5-4","Cheilodactylidae Dactylophora nigricans",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1143","CF5-4","Gerreidae Parequula melbournensis",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1144","CF5-4","Glaucosomatidae Glaucosoma hebraicum",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1145","CF5-4","Kyphosidae Kyphosus sydneyanus",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1146","CF5-4","Labridae Coris auricularis",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1147","CF5-4","Labridae Halichoeres brownfieldi",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1148","CF5-4","Labridae Notolabrus parilus",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1149","CF5-4","Labridae Olisthops cyanomelas",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1150","CF5-4","Labridae Ophthalmolepis lineolatus",8,114.9596545,-34.10718065,33,"No-Take","preferential"
"1151","CF5-4","Labridae Pictilabrus laticlavius",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1152","CF5-4","Labridae Pseudolabrus biserialis",4,114.9596545,-34.10718065,33,"No-Take","preferential"
"1153","CF5-4","Monacanthidae Meuschenia galii",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1154","CF5-4","Muraenidae Gymnothorax prasinus",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1155","CF5-4","Myliobatidae Myliobatis tenuicaudatus",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1156","CF5-4","Pempherididae Pempheris klunzingeri",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1157","CF5-4","Scyliorhinidae Aulohalaelurus labiosus",1,114.9596545,-34.10718065,33,"No-Take","preferential"
"1158","CF5-4","Sparidae Chrysophrys auratus",2,114.9596545,-34.10718065,33,"No-Take","preferential"
"1159","CF5-5","Carangidae Pseudocaranx spp",2,114.9542246,-34.10528595,40,"No-Take","preferential"
"1160","CF5-5","Gerreidae Parequula melbournensis",38,114.9542246,-34.10528595,40,"No-Take","preferential"
"1161","CF5-5","Labridae Coris auricularis",36,114.9542246,-34.10528595,40,"No-Take","preferential"
"1162","CF5-5","Trygonorrhinidae Trygonorrhina dumerilii",1,114.9542246,-34.10528595,40,"No-Take","preferential"
"1163","CF6-1","Cheilodactylidae Nemadactylus valenciennesi",1,114.9704378,-34.12747602,32,"Fished","preferential"
"1164","CF6-1","Labridae Bodianus frenchii",1,114.9704378,-34.12747602,32,"Fished","preferential"
"1165","CF6-1","Labridae Coris auricularis",24,114.9704378,-34.12747602,32,"Fished","preferential"
"1166","CF6-1","Labridae Ophthalmolepis lineolatus",14,114.9704378,-34.12747602,32,"Fished","preferential"
"1167","CF6-1","Labridae Pseudolabrus biserialis",1,114.9704378,-34.12747602,32,"Fished","preferential"
"1168","CF6-1","Microcanthidae Neatypus obliquus",1,114.9704378,-34.12747602,32,"Fished","preferential"
"1169","CF6-1","Sparidae Chrysophrys auratus",2,114.9704378,-34.12747602,32,"Fished","preferential"
"1170","CF6-2","Carangidae Pseudocaranx spp",1,114.9651927,-34.13100002,37,"Fished","preferential"
"1171","CF6-2","Carangidae Seriola hippos",1,114.9651927,-34.13100002,37,"Fished","preferential"
"1172","CF6-2","Cheilodactylidae Nemadactylus valenciennesi",1,114.9651927,-34.13100002,37,"Fished","preferential"
"1173","CF6-2","Labridae Austrolabrus maculatus",1,114.9651927,-34.13100002,37,"Fished","preferential"
"1174","CF6-2","Labridae Coris auricularis",3,114.9651927,-34.13100002,37,"Fished","preferential"
"1175","CF6-2","Labridae Notolabrus parilus",1,114.9651927,-34.13100002,37,"Fished","preferential"
"1176","CF6-2","Labridae Ophthalmolepis lineolatus",6,114.9651927,-34.13100002,37,"Fished","preferential"
"1177","CF6-2","Labridae Pseudolabrus biserialis",5,114.9651927,-34.13100002,37,"Fished","preferential"
"1178","CF6-2","Microcanthidae Neatypus obliquus",8,114.9651927,-34.13100002,37,"Fished","preferential"
"1179","CF6-2","Monacanthidae Acanthaluteres sp1",17,114.9651927,-34.13100002,37,"Fished","preferential"
"1180","CF6-2","Myliobatidae Myliobatis tenuicaudatus",1,114.9651927,-34.13100002,37,"Fished","preferential"
"1181","CF6-2","Pomacentridae Chromis klunzingeri",3,114.9651927,-34.13100002,37,"Fished","preferential"
"1182","CF6-2","Urolophidae Trygonoptera personata",1,114.9651927,-34.13100002,37,"Fished","preferential"
"1183","CF6-3","Gerreidae Parequula melbournensis",3,114.9707304,-34.13106193,32,"Fished","preferential"
"1184","CF6-3","Labridae Coris auricularis",11,114.9707304,-34.13106193,32,"Fished","preferential"
"1185","CF6-3","Labridae Ophthalmolepis lineolatus",10,114.9707304,-34.13106193,32,"Fished","preferential"
"1186","CF6-3","Labridae Pictilabrus laticlavius",2,114.9707304,-34.13106193,32,"Fished","preferential"
"1187","CF6-3","Labridae Pseudolabrus biserialis",4,114.9707304,-34.13106193,32,"Fished","preferential"
"1188","CF6-3","Microcanthidae Neatypus obliquus",6,114.9707304,-34.13106193,32,"Fished","preferential"
"1189","CF6-3","Monacanthidae Acanthaluteres sp1",1,114.9707304,-34.13106193,32,"Fished","preferential"
"1190","CF6-3","Monacanthidae Meuschenia galii",1,114.9707304,-34.13106193,32,"Fished","preferential"
"1191","CF6-3","Monacanthidae Scobinichthys granulatus",1,114.9707304,-34.13106193,32,"Fished","preferential"
"1192","CF6-3","Mullidae Upeneichthys vlamingii",1,114.9707304,-34.13106193,32,"Fished","preferential"
"1193","CF6-3","Pomacentridae Chromis klunzingeri",9,114.9707304,-34.13106193,32,"Fished","preferential"
"1194","CF6-3","Scyliorhinidae Aulohalaelurus labiosus",1,114.9707304,-34.13106193,32,"Fished","preferential"
"1195","CF6-3","Serranidae Caesioperca spp",4,114.9707304,-34.13106193,32,"Fished","preferential"
"1196","CF6-3","Sparidae Chrysophrys auratus",1,114.9707304,-34.13106193,32,"Fished","preferential"
"1197","CF6-4","Labridae Coris auricularis",3,114.9674699,-34.12856532,35,"Fished","preferential"
"1198","CF6-4","Labridae Eupetrichthys angustipes",1,114.9674699,-34.12856532,35,"Fished","preferential"
"1199","CF6-4","Labridae Notolabrus parilus",1,114.9674699,-34.12856532,35,"Fished","preferential"
"1200","CF6-4","Labridae Ophthalmolepis lineolatus",6,114.9674699,-34.12856532,35,"Fished","preferential"
"1201","CF6-4","Labridae Pictilabrus laticlavius",1,114.9674699,-34.12856532,35,"Fished","preferential"
"1202","CF6-4","Labridae Pseudolabrus biserialis",2,114.9674699,-34.12856532,35,"Fished","preferential"
"1203","CF6-4","Microcanthidae Neatypus obliquus",7,114.9674699,-34.12856532,35,"Fished","preferential"
"1204","CF6-4","Monacanthidae Meuschenia galii",1,114.9674699,-34.12856532,35,"Fished","preferential"
"1205","CF6-4","Monacanthidae Meuschenia spp",2,114.9674699,-34.12856532,35,"Fished","preferential"
"1206","CF6-4","Mullidae Upeneichthys vlamingii",1,114.9674699,-34.12856532,35,"Fished","preferential"
"1207","CF6-4","Pomacentridae Chromis klunzingeri",7,114.9674699,-34.12856532,35,"Fished","preferential"
"1208","CF6-5","Carangidae Pseudocaranx spp",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1209","CF6-5","Dasyatidae Bathytoshia brevicaudata",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1210","CF6-5","Gerreidae Parequula melbournensis",2,114.9640873,-34.12697952,37,"Fished","preferential"
"1211","CF6-5","Labridae Coris auricularis",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1212","CF6-5","Labridae Ophthalmolepis lineolatus",7,114.9640873,-34.12697952,37,"Fished","preferential"
"1213","CF6-5","Microcanthidae Neatypus obliquus",10,114.9640873,-34.12697952,37,"Fished","preferential"
"1214","CF6-5","Monacanthidae Acanthaluteres sp1",2,114.9640873,-34.12697952,37,"Fished","preferential"
"1215","CF6-5","Mullidae Upeneichthys vlamingii",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1216","CF6-5","Myliobatidae Myliobatis tenuicaudatus",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1217","CF6-5","Pempherididae Pempheris klunzingeri",2,114.9640873,-34.12697952,37,"Fished","preferential"
"1218","CF6-5","Pomacentridae Chromis klunzingeri",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1219","CF6-5","Scyliorhinidae Aulohalaelurus labiosus",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1220","CF6-5","Urolophidae Trygonoptera ovalis",1,114.9640873,-34.12697952,37,"Fished","preferential"
"1221","CF7-1","Gerreidae Parequula melbournensis",1,114.9777757,-34.1445476,33,"Fished","preferential"
"1222","CF7-1","Labridae Coris auricularis",3,114.9777757,-34.1445476,33,"Fished","preferential"
"1223","CF7-1","Labridae Notolabrus parilus",1,114.9777757,-34.1445476,33,"Fished","preferential"
"1224","CF7-1","Labridae Ophthalmolepis lineolatus",12,114.9777757,-34.1445476,33,"Fished","preferential"
"1225","CF7-1","Labridae Pictilabrus laticlavius",2,114.9777757,-34.1445476,33,"Fished","preferential"
"1226","CF7-1","Labridae Pseudolabrus biserialis",1,114.9777757,-34.1445476,33,"Fished","preferential"
"1227","CF7-1","Labridae Siphonognathus beddomei",1,114.9777757,-34.1445476,33,"Fished","preferential"
"1228","CF7-1","Mullidae Upeneichthys vlamingii",1,114.9777757,-34.1445476,33,"Fished","preferential"
"1229","CF7-1","Parascylliidae Parascyllium variolatum",1,114.9777757,-34.1445476,33,"Fished","preferential"
"1230","CF7-1","Scyliorhinidae Aulohalaelurus labiosus",1,114.9777757,-34.1445476,33,"Fished","preferential"
"1231","CF7-2","Gerreidae Parequula melbournensis",1,114.9772656,-34.14780387,34,"Fished","preferential"
"1232","CF7-2","Labridae Coris auricularis",2,114.9772656,-34.14780387,34,"Fished","preferential"
"1233","CF7-2","Labridae Eupetrichthys angustipes",1,114.9772656,-34.14780387,34,"Fished","preferential"
"1234","CF7-2","Labridae Ophthalmolepis lineolatus",23,114.9772656,-34.14780387,34,"Fished","preferential"
"1235","CF7-2","Labridae Pictilabrus laticlavius",1,114.9772656,-34.14780387,34,"Fished","preferential"
"1236","CF7-2","Labridae Pseudolabrus biserialis",3,114.9772656,-34.14780387,34,"Fished","preferential"
"1237","CF7-2","Monacanthidae Acanthaluteres sp1",1,114.9772656,-34.14780387,34,"Fished","preferential"
"1238","CF7-2","Mullidae Upeneichthys vlamingii",1,114.9772656,-34.14780387,34,"Fished","preferential"
"1239","CF7-2","Myliobatidae Myliobatis tenuicaudatus",1,114.9772656,-34.14780387,34,"Fished","preferential"
"1240","CF7-2","Sparidae Chrysophrys auratus",2,114.9772656,-34.14780387,34,"Fished","preferential"
"1241","CF7-3","Aplodactylidae Aplodactylus westralis",1,114.981461,-34.1458502,32,"Fished","preferential"
"1242","CF7-3","Caesioscorpididae Caesioscorpis theagenes",40,114.981461,-34.1458502,32,"Fished","preferential"
"1243","CF7-3","Carangidae Trachurus novaezelandiae",1,114.981461,-34.1458502,32,"Fished","preferential"
"1244","CF7-3","Chaetodontidae Chelmonops curiosus",1,114.981461,-34.1458502,32,"Fished","preferential"
"1245","CF7-3","Labridae Bodianus frenchii",1,114.981461,-34.1458502,32,"Fished","preferential"
"1246","CF7-3","Labridae Coris auricularis",1,114.981461,-34.1458502,32,"Fished","preferential"
"1247","CF7-3","Labridae Notolabrus parilus",1,114.981461,-34.1458502,32,"Fished","preferential"
