"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"2098","GB-BV-129","Triakidae Mustelus antarcticus",1,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2099","GB-BV-129","Trygonorrhinidae Trygonorrhina dumerilii",11,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2100","GB-BV-129","Urolophidae Trygonoptera mucosa",1,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2101","GB-BV-130","Aracanidae Anoplocapros amygdaloides",1,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2102","GB-BV-130","Carangidae  spp",2,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2103","GB-BV-130","Carangidae Pseudocaranx spp",78,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2104","GB-BV-130","Carangidae Trachurus novaezelandiae",1,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2105","GB-BV-130","Carcharhinidae Carcharhinus obscurus",2,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2106","GB-BV-130","Dasyatidae Bathytoshia brevicaudata",2,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2107","GB-BV-130","Gerreidae Parequula melbournensis",18,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2108","GB-BV-130","Labridae Coris auricularis",14,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2109","GB-BV-130","Mullidae Upeneichthys spp",2,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2110","GB-BV-130","Platycephalidae Platycephalus spp",11,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2111","GB-BV-130","Sillaginidae Sillago spp",2,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2112","GB-BV-130","Triakidae Mustelus antarcticus",2,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2113","GB-BV-130","Triglidae Chelidonichthys kumu",1,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2114","GB-BV-130","Trygonorrhinidae Trygonorrhina dumerilii",4,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2115","GB-BV-130","Unknown Unknown Unknown",1,115.1742217,-33.37896833,42.1,"Fished","spatially balanced"
"2116","GB-BV-131","Carangidae  spp",1,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2117","GB-BV-131","Gerreidae Parequula melbournensis",3,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2118","GB-BV-131","Labridae Austrolabrus maculatus",9,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2119","GB-BV-131","Labridae Coris auricularis",16,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2120","GB-BV-131","Labridae Eupetrichthys angustipes",1,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2121","GB-BV-131","Labridae Notolabrus parilus",7,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2122","GB-BV-131","Labridae Olisthops cyanomelas",1,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2123","GB-BV-131","Labridae Ophthalmolepis lineolatus",8,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2124","GB-BV-131","Labridae Pictilabrus laticlavius",7,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2125","GB-BV-131","Monacanthidae  spp",27,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2126","GB-BV-131","Monacanthidae Acanthaluteres sp1",39,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2127","GB-BV-131","Monacanthidae Meuschenia galii",2,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2128","GB-BV-131","Monacanthidae Scobinichthys granulatus",11,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2129","GB-BV-131","Mullidae Upeneichthys vlamingii",3,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2130","GB-BV-131","Myliobatidae Myliobatis tenuicaudatus",1,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2131","GB-BV-131","Pomacentridae Chromis klunzingeri",8,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2132","GB-BV-131","Sphyraenidae Sphyraena obtusata",4,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2133","GB-BV-131","Sphyraenidae Sphyraena spp",1,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2134","GB-BV-131","Unknown Unknown Unknown",4,115.3569867,-33.55774,15.9,"Fished","spatially balanced"
"2135","GB-BV-132","Apogonidae Ostorhinchus victoriae",1,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2136","GB-BV-132","Carangidae Seriola hippos",1,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2137","GB-BV-132","Gerreidae Parequula melbournensis",28,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2138","GB-BV-132","Labridae Austrolabrus maculatus",20,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2139","GB-BV-132","Labridae Coris auricularis",8,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2140","GB-BV-132","Labridae Eupetrichthys angustipes",1,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2141","GB-BV-132","Labridae Halichoeres brownfieldi",8,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2142","GB-BV-132","Labridae Notolabrus parilus",4,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2143","GB-BV-132","Labridae Ophthalmolepis lineolatus",24,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2144","GB-BV-132","Labridae Pictilabrus laticlavius",3,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2145","GB-BV-132","Monacanthidae  spp",1,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2146","GB-BV-132","Monacanthidae Acanthaluteres sp1",26,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2147","GB-BV-132","Monacanthidae Scobinichthys granulatus",2,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2148","GB-BV-132","Mullidae Upeneichthys vlamingii",5,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2149","GB-BV-132","Myliobatidae Myliobatis tenuicaudatus",5,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2150","GB-BV-132","Scyliorhinidae Aulohalaelurus labiosus",4,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2151","GB-BV-132","Unknown Unknown Unknown",6,115.4602383,-33.47755,15.3,"Fished","spatially balanced"
"2152","GB-BV-133","Apogonidae Ostorhinchus rueppellii",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2153","GB-BV-133","Carangidae Pseudocaranx spp",51,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2154","GB-BV-133","Chaetodontidae Chelmonops curiosus",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2155","GB-BV-133","Gerreidae Parequula melbournensis",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2156","GB-BV-133","Heterodontidae Heterodontus portusjacksoni",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2157","GB-BV-133","Labridae Austrolabrus maculatus",7,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2158","GB-BV-133","Labridae Choerodon rubescens",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2159","GB-BV-133","Labridae Coris auricularis",172,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2160","GB-BV-133","Labridae Notolabrus parilus",3,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2161","GB-BV-133","Labridae Ophthalmolepis lineolatus",56,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2162","GB-BV-133","Monacanthidae Acanthaluteres vittiger",2,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2163","GB-BV-133","Monacanthidae Meuschenia freycineti",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2164","GB-BV-133","Monacanthidae Scobinichthys granulatus",2,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2165","GB-BV-133","Mullidae Upeneichthys vlamingii",3,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2166","GB-BV-133","Myliobatidae Myliobatis tenuicaudatus",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2167","GB-BV-133","Pomacentridae Chromis klunzingeri",15,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2168","GB-BV-133","Trygonorrhinidae Trygonorrhina dumerilii",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2169","GB-BV-133","Unknown Unknown Unknown",1,115.1879363,-33.60677193,13.1,"Fished","spatially balanced"
"2170","GB-BV-134","Aracanidae Anoplocapros amygdaloides",1,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2171","GB-BV-134","Carangidae  spp",2,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2172","GB-BV-134","Carangidae Pseudocaranx spp",21,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2173","GB-BV-134","Gerreidae Parequula melbournensis",186,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2174","GB-BV-134","Labridae Coris auricularis",222,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2175","GB-BV-134","Labridae Eupetrichthys angustipes",3,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2176","GB-BV-134","Monacanthidae Meuschenia freycineti",2,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2177","GB-BV-134","Mullidae Upeneichthys stotti",5,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2178","GB-BV-134","Myliobatidae Myliobatis tenuicaudatus",4,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2179","GB-BV-134","Pinguipedidae Parapercis haackei",1,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2180","GB-BV-134","Pinguipedidae Parapercis ramsayi",3,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2181","GB-BV-134","Sparidae Chrysophrys auratus",11,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2182","GB-BV-134","Trygonorrhinidae Trygonorrhina dumerilii",4,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2183","GB-BV-134","Urolophidae Urolophus circularis",1,115.2495,-33.430925,37.4,"Fished","spatially balanced"
"2184","GB-BV-135","Apogonidae Ostorhinchus rueppellii",8,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2185","GB-BV-135","Carangidae Pseudocaranx spp",67,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2186","GB-BV-135","Carangidae Seriola hippos",1,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2187","GB-BV-135","Gerreidae Parequula melbournensis",5,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2188","GB-BV-135","Labridae Coris auricularis",180,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2189","GB-BV-135","Labridae Notolabrus parilus",2,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2190","GB-BV-135","Monacanthidae Meuschenia freycineti",1,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2191","GB-BV-135","Sparidae Chrysophrys auratus",153,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2192","GB-BV-135","Unknown Unknown Unknown",20,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2193","GB-BV-135","Urolophidae Trygonoptera ovalis",1,115.33537,-33.589065,14.6,"Fished","spatially balanced"
"2194","GB-BV-136","Carangidae Pseudocaranx spp",1,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2195","GB-BV-136","Dasyatidae Bathytoshia brevicaudata",1,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2196","GB-BV-136","Gerreidae Parequula melbournensis",5,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2197","GB-BV-136","Labridae Austrolabrus maculatus",5,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2198","GB-BV-136","Labridae Coris auricularis",105,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2199","GB-BV-136","Labridae Eupetrichthys angustipes",5,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2200","GB-BV-136","Mullidae Upeneichthys vlamingii",1,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2201","GB-BV-136","Myliobatidae Myliobatis tenuicaudatus",1,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2202","GB-BV-136","Pinguipedidae Parapercis haackei",5,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2203","GB-BV-136","Platycephalidae Platycephalus spp",1,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2204","GB-BV-136","Sparidae Chrysophrys auratus",7,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2205","GB-BV-136","Trygonorrhinidae Trygonorrhina dumerilii",9,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2206","GB-BV-136","Unknown Unknown Unknown",3,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2207","GB-BV-136","Urolophidae Trygonoptera mucosa",1,115.3138483,-33.47130667,30.3,"Fished","spatially balanced"
"2208","GB-BV-137","Carangidae Pseudocaranx spp",307,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2209","GB-BV-137","Carangidae Trachurus spp",132,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2210","GB-BV-137","Enoplosidae Enoplosus armatus",1,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2211","GB-BV-137","Gerreidae Parequula melbournensis",3,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2212","GB-BV-137","Labridae Coris auricularis",3,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2213","GB-BV-137","Labridae Notolabrus parilus",3,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2214","GB-BV-137","Monacanthidae Acanthaluteres sp1",35,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2215","GB-BV-137","Monacanthidae Scobinichthys granulatus",7,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2216","GB-BV-137","Mullidae Upeneichthys vlamingii",1,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2217","GB-BV-137","Nemipteridae Pentapodus vitta",6,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2218","GB-BV-137","Sphyraenidae Sphyraena novaehollandiae",2,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2219","GB-BV-137","Terapontidae Pelates octolineatus",98,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2220","GB-BV-137","Terapontidae Pelsartia humeralis",4,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2221","GB-BV-137","Trygonorrhinidae Trygonorrhina dumerilii",1,115.11252,-33.59381333,10.3,"Fished","spatially balanced"
"2222","GB-BV-138","Carangidae Pseudocaranx spp",248,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2223","GB-BV-138","Carangidae Trachurus novaezelandiae",1,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2224","GB-BV-138","Dasyatidae Bathytoshia brevicaudata",7,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2225","GB-BV-138","Gerreidae Parequula melbournensis",6,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2226","GB-BV-138","Monacanthidae Meuschenia scabra",1,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2227","GB-BV-138","Monacanthidae Nelusetta ayraud",29,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2228","GB-BV-138","Platycephalidae Platycephalus spp",31,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2229","GB-BV-138","Sillaginidae Sillago spp",57,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2230","GB-BV-138","Sparidae Rhabdosargus sarba",3,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2231","GB-BV-138","Sphyrnidae Sphyrna lewini",7,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2232","GB-BV-138","Tetraodontidae Torquigener pleurogramma",4,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2233","GB-BV-138","Triakidae Mustelus antarcticus",1,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2234","GB-BV-138","Trygonorrhinidae Aptychotrema vincentiana",1,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2235","GB-BV-138","Trygonorrhinidae Trygonorrhina dumerilii",1,115.0542,-33.41410167,45.6,"Fished","spatially balanced"
"2236","GB-BV-139","Carangidae Pseudocaranx spp",52,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2237","GB-BV-139","Chaetodontidae Chelmonops curiosus",1,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2238","GB-BV-139","Cheilodactylidae Cheilodactylus gibbosus",1,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2239","GB-BV-139","Cheilodactylidae Dactylophora nigricans",1,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2240","GB-BV-139","Gerreidae Parequula melbournensis",3,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2241","GB-BV-139","Heterodontidae Heterodontus portusjacksoni",1,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2242","GB-BV-139","Labridae Coris auricularis",20,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2243","GB-BV-139","Labridae Notolabrus parilus",4,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2244","GB-BV-139","Monacanthidae Meuschenia freycineti",4,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2245","GB-BV-139","Monacanthidae Meuschenia hippocrepis",3,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2246","GB-BV-139","Myliobatidae Myliobatis tenuicaudatus",1,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2247","GB-BV-139","Pomacentridae Chromis klunzingeri",221,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2248","GB-BV-139","Urolophidae Trygonoptera mucosa",1,115.4535067,-33.563385,8.53,"Fished","spatially balanced"
"2249","GB-BV-140","Apogonidae Ostorhinchus victoriae",1,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2250","GB-BV-140","Carangidae Pseudocaranx spp",12,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2251","GB-BV-140","Carcharhinidae Carcharhinus brevipinna",4,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2252","GB-BV-140","Gerreidae Parequula melbournensis",6,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2253","GB-BV-140","Labridae Austrolabrus maculatus",29,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2254","GB-BV-140","Labridae Choerodon rubescens",1,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2255","GB-BV-140","Labridae Coris auricularis",5,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2256","GB-BV-140","Labridae Eupetrichthys angustipes",2,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2257","GB-BV-140","Labridae Halichoeres brownfieldi",6,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2258","GB-BV-140","Labridae Notolabrus parilus",1,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2259","GB-BV-140","Labridae Ophthalmolepis lineolatus",55,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2260","GB-BV-140","Monacanthidae Acanthaluteres sp1",4,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2261","GB-BV-140","Monacanthidae Scobinichthys granulatus",4,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
"2262","GB-BV-140","Mullidae Upeneichthys vlamingii",1,115.5118167,-33.40608,18.5,"Fished","spatially balanced"
